image_path,latex
Images_trainData_2012_part2/TrainData1_4_sub_15.png,F_{n} = F_{n - 1} + F_{n - 2}
Images_trainData_2012_part2/KME2G3_0_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_7_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/TrainData1_3_sub_15.png,F_{n} = F_{n - 1} + F_{n - 2}
Images_trainData_2012_part2/formulaire008-equation028.png,$x+dx$
Images_trainData_2012_part2/formulaire005-equation020.png,$100 \pm 15 \times 16$
Images_trainData_2012_part2/formulaire005-equation065.png,$(51 - 53 + 31) - ((186 \times 21) \times (161 \div 103)) \neq -8248$
Images_trainData_2012_part2/KME2G3_17_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_29_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_23_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_19_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire002-equation059.png,$3 = \sqrt{6+\sqrt{6+\sqrt{6+\sqrt{6+\ldots}}}}$
Images_trainData_2012_part2/KME1G3_11_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/KME2G3_10_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_24_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_26_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/formulaire001-equation045.png,$175 \times (162 \times 103) \leq 2920050$
Images_trainData_2012_part2/KME2G3_30_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire001-equation000.png,$((24 - 44) \times 61) - (64 \div (196 + 162)) > -992$
Images_trainData_2012_part2/formulaire018-equation002.png,"$\forall x\in X,(\alpha f)(x) = \alpha f(x)$"
Images_trainData_2012_part2/TrainData1_2_sub_5.png,e^{i \pi} + 1 = 0
Images_trainData_2012_part2/KME2G3_25_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/KME2G3_21_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/formulaire004-equation063.png,$e = 2$
Images_trainData_2012_part2/formulaire004-equation026.png,$3n-5$
Images_trainData_2012_part2/KME2G3_22_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire002-equation005.png,$94 + 74 + 6 + 138 > 21$
Images_trainData_2012_part2/TrainData1_5_sub_9.png,\sin^{2} \theta + \cos^{2} \theta = 1
Images_trainData_2012_part2/TrainData1_7_sub_1.png,\log_{2} 8 = 3
Images_trainData_2012_part2/KME2G3_27_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/KME2G3_6_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire001-equation024.png,$1 - 1 + 1 - 1 + \ldots$
Images_trainData_2012_part2/formulaire007-equation023.png,$8y_{i+1}$
Images_trainData_2012_part2/KME2G3_8_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_20_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire006-equation018.png,$(\gamma )$
Images_trainData_2012_part2/KME2G3_1_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/TrainData1_6_sub_21.png,A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
Images_trainData_2012_part2/KME1G3_7_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/formulaire006-equation025.png,$189 \pm 159 \times (50 \times 99)$
Images_trainData_2012_part2/KME2G3_21_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/TrainData1_4_sub_12.png,e = \sum^{\infty}_{k = 0} \frac{1}{k !}
Images_trainData_2012_part2/formulaire005-equation041.png,$x_{(k)}$
Images_trainData_2012_part2/KME2G3_22_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_15_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/formulaire003-equation046.png,$x^5+x+a$
Images_trainData_2012_part2/formulaire003-equation003.png,$(2-1)$
Images_trainData_2012_part2/TrainData1_1_sub_21.png,A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
Images_trainData_2012_part2/KME2G3_30_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/KME1G3_0_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/KME2G3_26_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/TrainData1_3_sub_12.png,e = \sum^{\infty}_{k = 0} \frac{1}{k !}
Images_trainData_2012_part2/KME2G3_12_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_25_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME1G3_5_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/formulaire005-equation006.png,$e^{X}e^{Y}$
Images_trainData_2012_part2/KME2G3_0_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire005-equation043.png,$2^{n(n - 1)}$
Images_trainData_2012_part2/KME2G3_16_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/KME1G3_2_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/formulaire015-equation054.png,"$\exists k, x_k$"
Images_trainData_2012_part2/KME2G3_7_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/KME2G3_11_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire003-equation001.png,$-\frac{1}{\pi}$
Images_trainData_2012_part2/TrainData1_7_sub_3.png,x^{2} + y^{2} \lt 1
Images_trainData_2012_part2/KME2G3_13_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_24_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_10_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire004-equation000.png,$((56 \times 52) \div 135) + (34 - (74 \times 92)) \geq -6752$
Images_trainData_2012_part2/KME2G3_23_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/formulaire007-equation021.png,$n \log_2 n$
Images_trainData_2012_part2/KME2G3_14_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire008-equation033.png,$dx^3+(4e-c^2)x^2-2cdx-d^2 = 0$
Images_trainData_2012_part2/KME2G3_8_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_17_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire002-equation023.png,$\sin^2(x)$
Images_trainData_2012_part2/formulaire002-equation066.png,$y \neq x$
Images_trainData_2012_part2/TrainData1_2_sub_7.png,\tan z = \frac{\sin z}{\cos z}
Images_trainData_2012_part2/KME2G3_18_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire003-equation018.png,$n^3 = n^{\log_{2}8}$
Images_trainData_2012_part2/KME2G3_12_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_4_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_26_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_9_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire007-equation040.png,$((138 + 42) \div 93) + (73 + 141 + 169) > 346$
Images_trainData_2012_part2/KME2G3_28_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_15_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/formulaire004-equation061.png,$ax + by + cz + d=0$
Images_trainData_2012_part2/KME2G3_3_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_21_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_8_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_17_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/formulaire006-equation003.png,$\cos(a+b)= \cos(a) \cos(b) -\sin(a) \sin(b)$
Images_trainData_2012_part2/formulaire007-equation038.png,$(a + c)^2 = 12$
Images_trainData_2012_part2/KME2G3_14_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire003-equation060.png,$((117 \times 54) \div (141 \times 124)) - ((70 \div 193) \div 159) \geq 0$
Images_trainData_2012_part2/formulaire003-equation025.png,$26 \pm (109 + 119 - 82) \div ((169 - 123) + (20 \div 175))$
Images_trainData_2012_part2/KME2G3_10_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_13_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire004-equation020.png,$(47 \times 111) + 85 \geq 5301$
Images_trainData_2012_part2/KME2G3_0_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_21_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/KME2G3_9_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/formulaire008-equation013.png,$(a + b)^2 = a^2 + 2ab + b^2$
Images_trainData_2012_part2/formulaire008-equation056.png,$x^3 = 18x + 35$
Images_trainData_2012_part2/KME2G3_7_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME2G3_26_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/KME2G3_30_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/formulaire002-equation027.png,"$\forall x, f(x)$"
Images_trainData_2012_part2/TrainData1_2_sub_3.png,x^{2} + y^{2} \lt 1
Images_trainData_2012_part2/TrainData1_2_sub_12.png,e = \sum^{\infty}_{k = 0} \frac{1}{k !}
Images_trainData_2012_part2/KME2G3_27_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_24_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_13_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/formulaire003-equation021.png,$y = \frac{1}{x^2 + 1}$
Images_trainData_2012_part2/TrainData1_0_sub_21.png,A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
Images_trainData_2012_part2/KME1G3_1_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/TrainData1_5_sub_12.png,e = \sum^{\infty}_{k = 0} \frac{1}{k !}
Images_trainData_2012_part2/formulaire005-equation026.png,$(n+3)$
Images_trainData_2012_part2/KME2G3_20_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_14_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/stat13.png,$ \log x(t) = \sum_{k=1}^{\infty} \frac{a_{k}}{k!} ( i t )^{ k } - \frac{1}{2} (\sum_{k=1}^{\infty} \frac{a_{k}}{k!} ( i t )^{ k } )^{2} + \frac{1}{3} (\sum_{k=1}^{\infty} \frac{a_{k}}{k!} ( i t )^{ k } )^{3} - \ldots $
Images_trainData_2012_part2/KME2G3_23_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/TrainData1_7_sub_21.png,A = \sqrt{a + \frac{1}{\sqrt{a + \frac{1}{\sqrt{a}}}}} + \sqrt{b}
Images_trainData_2012_part2/KME1G3_6_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/KME2G3_11_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/formulaire003-equation005.png,$126 - 48 = 78$
Images_trainData_2012_part2/KME2G3_25_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_18_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/KME1G3_10_sub_21.png,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
Images_trainData_2012_part2/formulaire006-equation066.png,$n = 0$
Images_trainData_2012_part2/KME2G3_16_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/formulaire004-equation039.png,$\sum_0^\infty \frac{1}{n^2}$
Images_trainData_2012_part2/KME2G3_22_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_28_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire007-equation018.png,$y^2=\frac{x^3}{2a-x}$
Images_trainData_2012_part2/formulaire007-equation025.png,$37 \times 45 \geq 1664$
Images_trainData_2012_part2/KME2G3_23_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire008-equation037.png,$x=\beta_{3}y_{3}+\ldots+\beta_{n+1}y_{n+1}$
Images_trainData_2012_part2/KME2G3_20_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_24_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire002-equation046.png,$x^{-4}$
Images_trainData_2012_part2/KME2G3_27_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/TrainData1_7_sub_7.png,\tan z = \frac{\sin z}{\cos z}
Images_trainData_2012_part2/formulaire004-equation043.png,$y = z x$
Images_trainData_2012_part2/KME2G3_2_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_14_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_20_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/KME2G3_29_sub_95.png,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
Images_trainData_2012_part2/formulaire008-equation035.png,$58 + 4 \geq 61$
Images_trainData_2012_part2/KME2G3_8_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire008-equation070.png,$199 - 151 = 48$
Images_trainData_2012_part2/KME2G3_5_sub_38.png,\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
Images_trainData_2012_part2/KME2G3_13_sub_96.png,[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
Images_trainData_2012_part2/KME2G3_19_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/TrainData1_7_sub_5.png,e^{i \pi} + 1 = 0
Images_trainData_2012_part2/KME2G3_27_sub_22.png,x_x^x + y_y^y + z_z^z - x - y - z
Images_trainData_2012_part2/formulaire002-equation001.png,$\gamma = 1 + \frac{1}{n}$
Images_trainData_2012_part2/KME2G3_12_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/KME1G3_12_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/crohme_f004-eq035.png,$(69 + 177 \times 136) + (117 \div 140) > 5612$
Images_trainData_2012_part2/KME2G3_30_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_11_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/formulaire001-equation058.png,$n^{\log_2(3)}$
Images_trainData_2012_part2/KME2G3_15_sub_74.png,\int_{\log 3}^0 \frac 1 {e^t + 1} d t
Images_trainData_2012_part2/formulaire008-equation008.png,$(2-1-1)$
Images_trainData_2012_part2/KME2G3_9_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_16_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_10_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire003-equation023.png,$\sin(x)$
Images_trainData_2012_part2/KME1G3_3_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/KME2G3_6_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire002-equation018.png,$\sin (nx)$
Images_trainData_2012_part2/KME2G3_17_sub_26.png,x_1 \times x_2 \times x_3 \times x_4 = X
Images_trainData_2012_part2/formulaire006-equation040.png,$172 - 111 - 55 - 187 \neq -83$
Images_trainData_2012_part2/formulaire006-equation005.png,$30 - 180 + 70 \neq 294$
Images_trainData_2012_part2/formulaire013-equation034.png,$\forall x \in X$
Images_trainData_2012_part2/KME1G3_4_sub_10.png,\int_a^b \frac {\sqrt x} 2 d x
Images_trainData_2012_part2/KME2G3_1_sub_30.png,\sum_{i = 2 n + 3 m}^{1 0} i x
Images_trainData_2012_part2/formulaire005-equation024.png,$1+2+3+\ldots+(n-1)+n$
Images_trainData_2012_part2/formulaire005-equation061.png,$z=0$
Images_trainData_2012_part2/KME2G3_9_sub_65.png,[ \frac 2 3 x^{\frac 3 2} ]_0^1
Images_trainData_2012_part2/KME2G3_15_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/formulaire008-equation011.png,$\frac{x^2+y^2}{a^2}-\frac{z^2}{c^2}-1=0$
Images_trainData_2012_part2/KME2G3_22_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/KME2G3_16_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/KME2G3_25_sub_35.png,\log_2 \frac 1 2 + \log_4 \frac 2 4
Images_trainData_2012_part2/TrainData1_2_sub_1.png,\log_{2} 8 = 3
Images_trainData_2012_part2/KME2G3_12_sub_28.png,z_1^2 + 1^z - z_2^2 + 2^z
Images_trainData_2012_part2/KME2G3_11_sub_81.png,\pi \int_c^d \{ g ( y ) \}^2 d y
Images_trainData_2012_part2/formulaire002-equation025.png,$((84 / 113) / 51) - 119 = -118.99$
Images_trainData_2012_part2/formulaire001-equation041.png,$b_{n}-a_{n}$
Images_trainData_2012_part2/TrainData1_0_sub_9.png,\sin^{2} \theta + \cos^{2} \theta = 1
